"Notes"	"Disease"	"Disease Code"	"State"	"State Code"	"Year"	"Year Code"	STD Cases	Population	Rate
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2010"	"2010"	22	1316470	1.67
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2011"	"2011"	18	1318194	1.37
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2012"	"2012"	36	1320718	2.73
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2013"	"2013"	28	1323459	2.12
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2014"	"2014"	36	1323459	2.72
"Total"	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"			272	24337522	1.12
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"1996"	"1996"	177	8149596	2.17
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"1997"	"1997"	150	8218808	1.83
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"1998"	"1998"	107	8287418	1.29
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"1999"	"1999"	68	8359592	0.81
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2000"	"2000"	71	8433278	0.84
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2001"	"2001"	137	8511119	1.61
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2002"	"2002"	169	8590303	1.97
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2003"	"2003"	170	8638396	1.97
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2004"	"2004"	150	8698879	1.72
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2005"	"2005"	133	8717925	1.53
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2006"	"2006"	173	8724560	1.98
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2007"	"2007"	227	8685920	2.61
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2008"	"2008"	226	8682661	2.60
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2009"	"2009"	212	8707739	2.43
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2010"	"2010"	244	8791894	2.78
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2011"	"2011"	232	8821155	2.63
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2012"	"2012"	229	8864590	2.58
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2013"	"2013"	233	8899339	2.62
	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"	"2014"	"2014"	297	8899339	3.34
"Total"	"Primary and Secondary Syphilis"	"310"	"New Jersey"	"34"			3405	163682511	2.08
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"1996"	"1996"	4	1752326	0.23
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"1997"	"1997"	11	1774839	0.62
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"1998"	"1998"	13	1793484	0.72
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"1999"	"1999"	12	1808082	0.66
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2000"	"2000"	16	1821767	0.88
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2001"	"2001"	19	1830935	1.04
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2002"	"2002"	39	1855059	2.10
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2003"	"2003"	71	1874614	3.79
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2004"	"2004"	82	1903289	4.31
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2005"	"2005"	56	1928384	2.90
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2006"	"2006"	79	1954599	4.04
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2007"	"2007"	46	1969915	2.34
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2008"	"2008"	44	1984356	2.22
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2009"	"2009"	61	2009671	3.04
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2010"	"2010"	53	2059179	2.57
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2011"	"2011"	71	2082224	3.41
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2012"	"2012"	101	2085538	4.84
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2013"	"2013"	78	2085287	3.74
	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"	"2014"	"2014"	126	2085287	6.04
"Total"	"Primary and Secondary Syphilis"	"310"	"New Mexico"	"35"			982	36658835	2.68
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"1996"	"1996"	214	18588460	1.15
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"1997"	"1997"	138	18656546	0.74
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"1998"	"1998"	119	18755906	0.63
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"1999"	"1999"	150	18882725	0.79
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2000"	"2000"	132	18999760	0.69
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2001"	"2001"	302	19084350	1.58
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2002"	"2002"	478	19157532	2.50
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2003"	"2003"	584	19190115	3.04
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2004"	"2004"	727	19227088	3.78
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2005"	"2005"	705	19254630	3.66
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2006"	"2006"	736	19306183	3.81
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2007"	"2007"	1068	19297729	5.53
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2008"	"2008"	1217	19490297	6.24
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2009"	"2009"	1182	19541453	6.05
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2010"	"2010"	1098	19378102	5.67
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2011"	"2011"	1083	19465197	5.56
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2012"	"2012"	1224	19570261	6.25
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2013"	"2013"	1459	19651127	7.42
	"Primary and Secondary Syphilis"	"310"	"New York"	"36"	"2014"	"2014"	1727	19651127	8.79
"Total"	"Primary and Secondary Syphilis"	"310"	"New York"	"36"			14343	365148588	3.93
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"1996"	"1996"	1048	7500670	13.97
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"1997"	"1997"	712	7656825	9.30
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"1998"	"1998"	723	7809121	9.26
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"1999"	"1999"	464	7949361	5.84
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2000"	"2000"	483	8082261	5.98
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2001"	"2001"	445	8206105	5.42
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2002"	"2002"	279	8320146	3.35
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2003"	"2003"	152	8407248	1.81
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2004"	"2004"	192	8541221	2.25
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2005"	"2005"	274	8683242	3.16
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2006"	"2006"	309	8856505	3.49
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2007"	"2007"	323	9061032	3.56
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2008"	"2008"	287	9222414	3.11
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2009"	"2009"	579	9380884	6.17
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2010"	"2010"	396	9535483	4.15
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2011"	"2011"	431	9656401	4.46
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2012"	"2012"	347	9752073	3.56
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2013"	"2013"	404	9848060	4.10
	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"	"2014"	"2014"	733	9848060	7.44
"Total"	"Primary and Secondary Syphilis"	"310"	"North Carolina"	"37"			8581	166317112	5.16
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2003"	"2003"	2	633840	0.32
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2005"	"2005"	1	636677	0.16
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2006"	"2006"	1	635867	0.16
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2007"	"2007"	1	639715	0.16
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2009"	"2009"	4	646844	0.62
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2010"	"2010"	3	672591	0.45
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2011"	"2011"	1	683932	0.15
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2012"	"2012"	4	699628	0.57
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2013"	"2013"	12	723393	1.66
	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"	"2014"	"2014"	13	723393	1.80
"Total"	"Primary and Secondary Syphilis"	"310"	"North Dakota"	"38"			42	12475407	0.34
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"1996"	"1996"	584	11242827	5.19
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"1997"	"1997"	218	11277357	1.93
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"1998"	"1998"	134	11311536	1.18
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"1999"	"1999"	92	11335454	0.81
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2000"	"2000"	69	11363568	0.61
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2001"	"2001"	81	11389786	0.71
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2002"	"2002"	159	11421268	1.39
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2003"	"2003"	197	11435799	1.72
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2004"	"2004"	237	11459011	2.07
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2005"	"2005"	211	11464042	1.84
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2006"	"2006"	184	11478006	1.60
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2007"	"2007"	194	11466917	1.69
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2008"	"2008"	351	11485910	3.06
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2009"	"2009"	360	11542645	3.12
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2010"	"2010"	528	11536504	4.58
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2011"	"2011"	440	11544951	3.81
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2012"	"2012"	425	11544225	3.68
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2013"	"2013"	436	11570808	3.77
	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"	"2014"	"2014"	568	11570808	4.91
"Total"	"Primary and Secondary Syphilis"	"310"	"Ohio"	"39"			5468	217441422	2.51
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"1996"	"1996"	179	3340129	5.36
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"1997"	"1997"	117	3372917	3.47
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"1998"	"1998"	98	3405194	2.88
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"1999"	"1999"	187	3437147	5.44
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2000"	"2000"	116	3454408	3.36
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2001"	"2001"	60	3469577	1.73
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2002"	"2002"	72	3493714	2.06
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2003"	"2003"	64	3511532	1.82
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2004"	"2004"	25	3523553	0.71
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2005"	"2005"	44	3547884	1.24
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2006"	"2006"	70	3579212	1.96
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2007"	"2007"	65	3617316	1.80
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2008"	"2008"	86	3642361	2.36
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2009"	"2009"	97	3687050	2.63
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2010"	"2010"	92	3751351	2.45
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2011"	"2011"	84	3791508	2.22
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2012"	"2012"	83	3814820	2.18
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2013"	"2013"	118	3850568	3.06
	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"	"2014"	"2014"	151	3850568	3.92
"Total"	"Primary and Secondary Syphilis"	"310"	"Oklahoma"	"40"			1808	68140809	2.65
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"1996"	"1996"	9	3247111	0.28
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"1997"	"1997"	10	3304310	0.30
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"1998"	"1998"	6	3352449	0.18
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"1999"	"1999"	8	3393941	0.24
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2000"	"2000"	12	3431137	0.35
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2001"	"2001"	13	3473441	0.37
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2002"	"2002"	28	3521515	0.80
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2003"	"2003"	48	3559596	1.35
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2004"	"2004"	29	3594586	0.81
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2005"	"2005"	41	3641056	1.13
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2006"	"2006"	29	3700758	0.78
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2007"	"2007"	18	3747455	0.48
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2008"	"2008"	26	3790060	0.69
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2009"	"2009"	57	3825657	1.49
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2010"	"2010"	71	3831074	1.85
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2011"	"2011"	97	3871859	2.51
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2012"	"2012"	212	3899353	5.44
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2013"	"2013"	267	3930065	6.79
	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"	"2014"	"2014"	272	3930065	6.92
"Total"	"Primary and Secondary Syphilis"	"310"	"Oregon"	"41"			1253	69045488	1.81
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"1996"	"1996"	164	12220464	1.34
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"1997"	"1997"	123	12227814	1.01
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"1998"	"1998"	98	12245672	0.80
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"1999"	"1999"	84	12263805	0.68
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2000"	"2000"	77	12286107	0.63
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2001"	"2001"	99	12303104	0.80
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2002"	"2002"	105	12335091	0.85
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2003"	"2003"	159	12365459	1.29
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2004"	"2004"	118	12406292	0.95
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2005"	"2005"	199	12429616	1.60
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2006"	"2006"	264	12440621	2.12
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2007"	"2007"	263	12432792	2.12
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2008"	"2008"	272	12448279	2.19
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2009"	"2009"	341	12604767	2.71
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2010"	"2010"	369	12702379	2.90
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2011"	"2011"	373	12742886	2.93
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2012"	"2012"	494	12763536	3.87
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2013"	"2013"	471	12773801	3.69
	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"	"2014"	"2014"	532	12773801	4.16
"Total"	"Primary and Secondary Syphilis"	"310"	"Pennsylvania"	"42"			4605	236766286	1.94
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"1996"	"1996"	4	1020893	0.39
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"1997"	"1997"	2	1025353	0.20
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"1998"	"1998"	1	1031155	0.10
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"1999"	"1999"	3	1040402	0.29
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2000"	"2000"	4	1050698	0.38
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2001"	"2001"	9	1059659	0.85
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2002"	"2002"	13	1069725	1.22
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2003"	"2003"	33	1076166	3.07
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2004"	"2004"	26	1080632	2.41
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2005"	"2005"	24	1076189	2.23
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2006"	"2006"	14	1067610	1.31
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2007"	"2007"	36	1057832	3.40
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2008"	"2008"	18	1050788	1.71
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2009"	"2009"	20	1053209	1.90
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2010"	"2010"	41	1052567	3.90
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2011"	"2011"	46	1051302	4.38
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2012"	"2012"	44	1050292	4.19
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2013"	"2013"	45	1051511	4.28
	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"	"2014"	"2014"	71	1051511	6.75
"Total"	"Primary and Secondary Syphilis"	"310"	"Rhode Island"	"44"			454	20017494	2.27
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"1996"	"1996"	402	3796200	10.59
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"1997"	"1997"	380	3859696	9.85
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"1998"	"1998"	271	3919235	6.91
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"1999"	"1999"	269	3974682	6.77
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2000"	"2000"	229	4023725	5.69
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2001"	"2001"	235	4062125	5.79
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2002"	"2002"	134	4107183	3.26
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2003"	"2003"	94	4147153	2.27
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2004"	"2004"	116	4198068	2.76
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2005"	"2005"	84	4255083	1.97
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2006"	"2006"	66	4321249	1.53
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2007"	"2007"	91	4407709	2.06
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2008"	"2008"	98	4479800	2.19
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2009"	"2009"	123	4561242	2.70
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2010"	"2010"	155	4625364	3.35
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2011"	"2011"	221	4679230	4.72
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2012"	"2012"	225	4723723	4.76
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2013"	"2013"	271	4774839	5.68
	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"	"2014"	"2014"	250	4774839	5.24
"Total"	"Primary and Secondary Syphilis"	"310"	"South Carolina"	"45"			3714	81691145	4.55
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"1997"	"1997"	1	744223	0.13
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"1998"	"1998"	1	746058	0.13
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2001"	"2001"	1	758324	0.13
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2003"	"2003"	2	764309	0.26
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2005"	"2005"	2	775933	0.26
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2006"	"2006"	13	781919	1.66
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2007"	"2007"	7	796214	0.88
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2008"	"2008"	1	804194	0.12
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2010"	"2010"	4	814180	0.49
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2012"	"2012"	18	833354	2.16
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2013"	"2013"	44	844877	5.21
	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"	"2014"	"2014"	53	844877	6.27
"Total"	"Primary and Secondary Syphilis"	"310"	"South Dakota"	"46"			147	14925282	0.98
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"1996"	"1996"	850	5416643	15.69
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"1997"	"1997"	747	5499233	13.58
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"1998"	"1998"	567	5570045	10.18
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"1999"	"1999"	641	5638706	11.37
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2000"	"2000"	532	5703246	9.33
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2001"	"2001"	331	5749398	5.76
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2002"	"2002"	168	5797289	2.90
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2003"	"2003"	135	5841748	2.31
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2004"	"2004"	130	5900962	2.20
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2005"	"2005"	217	5962959	3.64
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2006"	"2006"	249	6038803	4.12
	"Primary and Secondary Syphilis"	"310"	"Tennessee"	"47"	"2007"	"2007"	367	6156719	5.96
